Gen : 0
248 : (14, 6, 0.0793, 401.0835, 3.25, 0.0417)
249 : (6, 15, 0.0, 102.0976, 1.5, 0.0253)
250 : (14, 6, 0.0441, 425.617, 2.8, 0.0431)
251 : (6, 14, 0.0, 376.434, 1.25, 0.0151)
252 : (18, 3, 0.055, 405.8366, 5.3333, 0.0749)
253 : (2, 19, 0.0, 39.7843, 1.0, 0.0237)
254 : (18, 2, 0.0418, 502.8243, 5.0, 0.0185)
255 : (2, 20, 0.0, 250.6506, 1.0, 0.0246)
256 : (20, 0, 0.0067, 363.0031, 0.0, 0.0475)
257 : (0, 20, 0.0, 0.0, 0.0, 0.0)
258 : (7, 3, 0.0, 419.7271, 2.5, 0.0522)
259 : (3, 7, 0.0, 82.0047, 1.5, 0.0159)
260 : (4, 0, 0.0488, 442.7848, 0.0, 0.0374)
261 : (0, 4, 0.0, 107.8071, 0.0, 0.0073)
262 : (16, 4, 0.0245, 452.7029, 2.5, 0.0469)
263 : (4, 16, 0.0133, 112.9508, 1.0, 0.0091)
264 : (1, 2, 0.1199, 489.902, 1.0, 0.087)
265 : (2, 1, 0.0533, 295.3857, 1.0, 0.0096)
266 : (16, 3, 0.0323, 373.9968, 3.6667, 0.0482)
267 : (3, 16, 0.0, 171.8424, 1.0, 0.0078)
268 : (7, 3, 0.0556, 290.1243, 6.0, 0.0313)
269 : (3, 7, 0.0691, 143.346, 1.5, 0.0119)
270 : (5, 0, 0.0232, 212.8038, 0.0, 0.0241)
271 : (0, 5, 0.0, 260.8149, 0.0, 0.0025)
272 : (19, 1, 0.0234, 409.4146, 6.0, 0.0463)
273 : (1, 19, 0.0, 173.7318, 1.0, 0.0067)
274 : (20, 0, 0.0073, 361.0368, 0.0, 0.0216)
275 : (0, 20, 0.0, 39.9828, 0.0, 0.0029)
276 : (13, 4, 0.0275, 409.9683, 4.0, 0.0579)
277 : (4, 13, 0.0, 145.6367, 1.0, 0.006)
278 : (16, 2, 0.0624, 440.1505, 6.5, 0.0353)
279 : (2, 16, 0.0, 72.5173, 1.0, 0.0116)
280 : (15, 5, 0.0, 401.1973, 2.0, 0.0463)
281 : (5, 15, 0.0814, 143.1171, 1.25, 0.0385)
282 : (7, 6, 0.0716, 473.049, 1.4, 0.038)
283 : (6, 7, 0.0, 194.0356, 1.25, 0.0095)
284 : (12, 6, 0.0373, 418.7402, 2.4, 0.0672)
285 : (6, 12, 0.0, 64.9149, 1.0, 0.0098)
286 : (14, 6, 0.0366, 341.6921, 3.0, 0.0602)
287 : (6, 15, 0.0, 96.8099, 1.2, 0.0097)
288 : (7, 5, 0.057, 417.0021, 3.0, 0.0545)
289 : (5, 7, 0.0, 222.1465, 2.5, 0.0135)
290 : (11, 5, 0.0764, 398.6262, 2.5, 0.0505)
291 : (5, 11, 0.0, 160.8795, 1.0, 0.0091)
292 : (12, 6, 0.0183, 251.7238, 3.0, 0.0272)
293 : (6, 12, 0.0, 140.1878, 1.0, 0.0152)
294 : (6, 3, 0.0866, 375.0524, 1.3333, 0.0517)
295 : (3, 6, 0.0, 97.9558, 1.0, 0.0068)
296 : (8, 5, 0.014, 519.705, 1.75, 0.0349)
297 : (5, 8, 0.0, 184.9798, 1.25, 0.0077)
298 : (7, 2, 0.0, 305.5605, 3.0, 0.0541)
299 : (1, 7, 0.0801, 256.089, 1.0, 0.0071)
300 : (19, 1, 0.0, 377.5792, 4.0, 0.0235)
301 : (1, 19, 0.0, 82.1567, 1.0, 0.02)
302 : (9, 1, 0.0118, 397.2178, 7.0, 0.043)
303 : (1, 9, 0.0, 247.5141, 1.0, 0.0083)
304 : (0, 20, 0.1187, 482.3841, 0.0, 0.0074)
305 : (20, 0, 0.063, 383.0774, 0.0, 0.1544)
306 : (2, 11, 0.0, 44.2342, 1.0, 0.0128)
307 : (11, 2, 0.0663, 402.0775, 3.0, 0.1636)
308 : (6, 4, 0.0146, 376.6645, 1.0, 0.0347)
309 : (4, 6, 0.0, 57.7887, 1.3333, 0.0124)
310 : (10, 10, 0.0512, 432.5884, 3.3333, 0.0329)
311 : (10, 10, 0.0266, 344.2542, 2.0, 0.0194)
312 : (11, 7, 0.0098, 511.6408, 2.2, 0.0554)
313 : (7, 11, 0.0, 87.8802, 1.0, 0.0104)
314 : (2, 18, 0.0, 291.8118, 1.0, 0.022)
315 : (18, 2, 0.03, 485.9464, 5.5, 0.0321)
316 : (9, 9, 0.0552, 399.2673, 1.8, 0.0402)
317 : (9, 10, 0.0218, 144.8299, 1.4, 0.0134)
318 : (0, 1, 0.0, 0.0, 0.0, 0.0)
319 : (1, 0, 0.1465, 492.7322, 0.0, 0.0185)
